from,to,adult_count,child_count,adult_price,child_price,total,payment_method,created_at
Stop_C,Stop_A,2,0,30,0,60,CASH,2026-01-17 05:47:33
Stop_A,Stop_E,1,2,35,15,65,CARD,2026-01-16 13:42:45
Stop_E,Stop_C,3,0,35,0,105,UPI,2026-01-15 02:31:13
Stop_D,Stop_F,2,1,30,15,75,CASH,2026-01-15 04:33:45
Stop_E,Stop_C,2,1,30,15,75,CASH,2026-01-15 22:41:39
Stop_A,Stop_E,2,1,25,15,65,CARD,2026-01-17 00:05:56
Stop_C,Stop_A,1,0,35,0,35,UPI,2026-01-17 21:03:47
Stop_B,Stop_F,1,2,30,15,60,CASH,2026-01-17 13:53:17
Stop_E,Stop_B,2,0,35,0,70,CARD,2026-01-17 03:26:07
Stop_A,Stop_E,1,2,25,15,55,CARD,2026-01-15 17:23:55
Stop_A,Stop_C,2,2,35,15,100,UPI,2026-01-16 13:17:35
Stop_E,Stop_B,3,0,35,0,105,CASH,2026-01-17 23:57:28
Stop_A,Stop_B,3,0,25,0,75,UPI,2026-01-15 21:58:50
Stop_C,Stop_D,3,0,25,0,75,UPI,2026-01-17 19:04:56
Stop_D,Stop_B,2,2,35,15,100,CARD,2026-01-16 00:09:45
Stop_D,Stop_E,1,1,30,15,45,CARD,2026-01-16 02:37:29
Stop_E,Stop_C,2,0,25,0,50,CASH,2026-01-15 13:43:34
Stop_C,Stop_F,3,0,30,0,90,UPI,2026-01-16 11:52:32
Stop_E,Stop_A,3,1,35,15,120,CARD,2026-01-16 11:33:13
Stop_D,Stop_B,1,2,25,15,55,CARD,2026-01-15 18:26:31
Stop_E,Stop_C,1,1,25,15,40,CASH,2026-01-15 16:51:34
Stop_D,Stop_A,1,0,30,0,30,CARD,2026-01-16 21:25:17
Stop_B,Stop_A,1,1,35,15,50,UPI,2026-01-17 09:26:26
Stop_D,Stop_C,3,2,30,15,120,UPI,2026-01-16 04:52:35
Stop_D,Stop_E,1,1,25,15,40,CASH,2026-01-17 04:15:09
Stop_C,Stop_A,2,2,25,15,80,CARD,2026-01-17 17:01:53
Stop_D,Stop_A,1,0,25,0,25,CARD,2026-01-15 07:04:12
Stop_C,Stop_B,2,2,25,15,80,UPI,2026-01-15 05:56:46
Stop_A,Stop_F,2,1,35,15,85,CASH,2026-01-15 00:47:43
Stop_C,Stop_B,3,2,30,15,120,CARD,2026-01-17 23:34:53
Stop_E,Stop_F,2,2,25,15,80,CARD,2026-01-16 22:43:44
Stop_E,Stop_D,3,1,25,15,90,CARD,2026-01-17 06:13:27
Stop_A,Stop_E,2,1,35,15,85,CASH,2026-01-16 03:47:29
Stop_B,Stop_C,3,0,35,0,105,CASH,2026-01-15 09:17:14
Stop_C,Stop_E,3,1,30,15,105,CASH,2026-01-17 13:36:31
Stop_D,Stop_A,3,1,25,15,90,CASH,2026-01-15 21:34:58
Stop_A,Stop_D,1,2,25,15,55,UPI,2026-01-15 09:34:11
Stop_E,Stop_B,1,0,35,0,35,UPI,2026-01-15 08:48:43
Stop_B,Stop_F,1,2,25,15,55,CARD,2026-01-16 18:59:09
Stop_E,Stop_C,2,0,30,0,60,CASH,2026-01-15 12:32:09
Stop_C,Stop_D,1,2,30,15,60,CASH,2026-01-15 03:09:05
Stop_D,Stop_C,2,0,35,0,70,CASH,2026-01-15 17:50:18
Stop_E,Stop_A,1,1,25,15,40,CARD,2026-01-15 07:28:57
Stop_D,Stop_B,3,2,25,15,105,CASH,2026-01-15 05:23:14
Stop_E,Stop_A,1,1,25,15,40,UPI,2026-01-16 05:48:08
Stop_C,Stop_D,3,1,35,15,120,CASH,2026-01-16 19:10:56
Stop_D,Stop_B,2,2,25,15,80,CARD,2026-01-16 06:21:07
Stop_D,Stop_A,2,2,30,15,90,UPI,2026-01-16 08:57:54
Stop_C,Stop_F,3,2,25,15,105,UPI,2026-01-16 13:20:08
Stop_C,Stop_F,1,2,30,15,60,UPI,2026-01-15 10:09:30
Stop_B,Stop_F,1,1,35,15,50,CARD,2026-01-17 12:59:42
Stop_E,Stop_A,3,1,35,15,120,UPI,2026-01-15 00:27:37
Stop_C,Stop_E,2,2,25,15,80,CASH,2026-01-17 13:12:02
Stop_D,Stop_F,3,0,35,0,105,CARD,2026-01-15 17:08:38
Stop_D,Stop_A,1,0,35,0,35,CARD,2026-01-16 19:10:11
Stop_A,Stop_F,2,1,30,15,75,UPI,2026-01-15 02:18:10
Stop_D,Stop_A,1,2,25,15,55,CARD,2026-01-15 15:08:35
Stop_A,Stop_C,1,1,30,15,45,CARD,2026-01-15 15:22:57
Stop_E,Stop_B,3,1,35,15,120,CASH,2026-01-16 20:43:24
Stop_E,Stop_D,2,2,35,15,100,CARD,2026-01-17 10:22:37
Stop_E,Stop_F,3,2,30,15,120,CARD,2026-01-15 09:40:16
Stop_E,Stop_D,2,2,30,15,90,UPI,2026-01-17 16:38:54
Stop_C,Stop_B,3,0,35,0,105,UPI,2026-01-16 20:14:17
Stop_A,Stop_F,3,1,25,15,90,CASH,2026-01-16 17:18:04
Stop_B,Stop_E,3,1,35,15,120,CASH,2026-01-15 19:56:42
Stop_E,Stop_D,3,0,25,0,75,CARD,2026-01-15 07:48:07
Stop_E,Stop_C,1,1,30,15,45,UPI,2026-01-16 18:21:43
Stop_C,Stop_B,1,0,35,0,35,CASH,2026-01-16 09:43:43
Stop_A,Stop_E,3,1,30,15,105,CARD,2026-01-15 10:25:45
Stop_D,Stop_F,3,0,25,0,75,UPI,2026-01-16 23:28:21
Stop_D,Stop_F,3,0,30,0,90,UPI,2026-01-17 02:35:17
Stop_C,Stop_B,1,0,30,0,30,UPI,2026-01-16 07:44:20
Stop_A,Stop_D,2,2,25,15,80,CASH,2026-01-15 05:38:07
Stop_D,Stop_B,2,0,30,0,60,UPI,2026-01-16 23:12:51
Stop_B,Stop_F,2,2,35,15,100,CARD,2026-01-15 13:14:35
Stop_A,Stop_E,1,2,30,15,60,UPI,2026-01-16 15:34:48
Stop_C,Stop_A,1,0,30,0,30,CASH,2026-01-17 09:26:48
Stop_A,Stop_B,3,1,25,15,90,CARD,2026-01-16 08:33:57
Stop_E,Stop_B,3,0,35,0,105,UPI,2026-01-16 20:46:52
Stop_C,Stop_B,3,1,30,15,105,CASH,2026-01-17 14:16:44
Stop_D,Stop_B,1,1,30,15,45,CARD,2026-01-16 03:47:02
Stop_C,Stop_B,1,2,25,15,55,UPI,2026-01-17 09:19:36
Stop_A,Stop_C,1,1,30,15,45,CASH,2026-01-15 20:15:00
Stop_A,Stop_C,2,2,25,15,80,CARD,2026-01-16 16:53:59
Stop_E,Stop_D,3,0,30,0,90,CASH,2026-01-15 18:35:21
Stop_E,Stop_C,2,1,25,15,65,CARD,2026-01-16 01:56:08
Stop_C,Stop_E,3,0,35,0,105,CASH,2026-01-15 10:02:36
Stop_E,Stop_A,3,1,35,15,120,CASH,2026-01-16 08:10:38
Stop_E,Stop_F,2,0,30,0,60,CARD,2026-01-16 08:43:15
Stop_C,Stop_D,2,1,30,15,75,CARD,2026-01-15 07:41:22
Stop_B,Stop_D,2,2,25,15,80,CARD,2026-01-16 16:02:18
Stop_D,Stop_A,3,0,30,0,90,UPI,2026-01-16 03:54:13
Stop_C,Stop_A,1,1,35,15,50,UPI,2026-01-16 15:09:53
Stop_C,Stop_A,3,2,30,15,120,UPI,2026-01-17 01:37:01
Stop_C,Stop_B,1,1,30,15,45,CARD,2026-01-17 18:52:59
Stop_C,Stop_F,2,1,30,15,75,CARD,2026-01-15 06:58:19
Stop_A,Stop_E,2,2,35,15,100,CASH,2026-01-15 16:21:05
Stop_A,Stop_C,3,0,35,0,105,UPI,2026-01-15 15:59:59
Stop_B,Stop_E,1,2,25,15,55,CARD,2026-01-15 23:02:35
Stop_A,Stop_F,1,0,30,0,30,UPI,2026-01-15 01:52:31
Stop_D,Stop_A,1,0,35,0,35,CARD,2026-01-15 15:09:52
Stop_B,Stop_C,1,0,35,0,35,CASH,2026-01-17 16:35:26
Stop_D,Stop_A,2,0,30,0,60,CASH,2026-01-17 14:47:43
Stop_C,Stop_D,2,2,30,15,90,UPI,2026-01-16 04:42:52
Stop_A,Stop_C,1,0,30,0,30,UPI,2026-01-16 07:25:09
Stop_B,Stop_C,2,0,30,0,60,CASH,2026-01-17 09:56:22
Stop_D,Stop_E,1,0,35,0,35,CASH,2026-01-15 16:07:10
Stop_B,Stop_F,2,0,25,0,50,CARD,2026-01-16 15:57:00
Stop_C,Stop_A,1,2,35,15,65,UPI,2026-01-16 14:01:36
Stop_A,Stop_C,1,0,30,0,30,CARD,2026-01-16 21:11:20
Stop_E,Stop_D,1,1,30,15,45,CASH,2026-01-17 07:46:40
Stop_B,Stop_D,2,1,25,15,65,CARD,2026-01-15 13:43:34
Stop_C,Stop_E,1,2,35,15,65,CARD,2026-01-15 14:06:03
Stop_A,Stop_F,3,1,30,15,105,CASH,2026-01-15 12:02:02
Stop_D,Stop_E,3,2,35,15,135,CARD,2026-01-17 01:18:30
Stop_A,Stop_C,1,0,30,0,30,CASH,2026-01-16 13:05:31
Stop_A,Stop_D,1,2,35,15,65,CARD,2026-01-17 17:53:28
Stop_E,Stop_A,1,0,25,0,25,UPI,2026-01-15 12:37:53
Stop_B,Stop_D,1,1,30,15,45,UPI,2026-01-16 12:16:08
Stop_A,Stop_E,1,0,30,0,30,CASH,2026-01-17 10:11:35
Stop_C,Stop_F,3,2,35,15,135,CASH,2026-01-15 17:07:55
Stop_C,Stop_D,1,2,30,15,60,CASH,2026-01-17 01:21:16
Stop_D,Stop_F,3,0,30,0,90,CARD,2026-01-15 00:36:43
Stop_A,Stop_B,3,0,25,0,75,CARD,2026-01-16 07:24:45
Stop_E,Stop_B,1,2,30,15,60,UPI,2026-01-15 11:34:02
Stop_A,Stop_E,1,0,30,0,30,CASH,2026-01-17 04:27:55
Stop_E,Stop_B,2,1,35,15,85,UPI,2026-01-16 04:49:54
Stop_B,Stop_D,3,0,25,0,75,UPI,2026-01-16 00:37:23
Stop_D,Stop_E,3,2,35,15,135,CASH,2026-01-17 00:53:13
Stop_B,Stop_C,1,2,25,15,55,CASH,2026-01-15 17:08:30
Stop_A,Stop_F,1,2,35,15,65,CASH,2026-01-17 19:06:34
Stop_C,Stop_A,1,0,30,0,30,UPI,2026-01-16 07:45:03
Stop_D,Stop_F,3,2,35,15,135,CARD,2026-01-15 01:55:18
Stop_D,Stop_A,3,0,25,0,75,CARD,2026-01-16 10:56:29
Stop_D,Stop_E,2,2,25,15,80,CASH,2026-01-16 02:45:12
Stop_C,Stop_D,3,0,35,0,105,CASH,2026-01-16 13:14:36
Stop_A,Stop_F,3,1,25,15,90,CASH,2026-01-15 18:28:16
Stop_E,Stop_F,3,0,35,0,105,CARD,2026-01-17 21:19:10
Stop_E,Stop_D,2,2,25,15,80,CASH,2026-01-15 00:26:42
Stop_C,Stop_B,2,2,25,15,80,UPI,2026-01-15 02:50:01
Stop_A,Stop_F,1,1,35,15,50,UPI,2026-01-15 19:50:37
Stop_D,Stop_A,3,0,35,0,105,UPI,2026-01-16 03:27:46
Stop_B,Stop_F,3,0,30,0,90,CARD,2026-01-16 12:55:51
Stop_A,Stop_F,2,1,30,15,75,CARD,2026-01-17 19:23:38
Stop_E,Stop_B,1,0,35,0,35,UPI,2026-01-15 14:44:16
Stop_C,Stop_E,3,0,30,0,90,UPI,2026-01-16 05:27:46
Stop_A,Stop_D,2,0,35,0,70,CARD,2026-01-16 08:52:52
Stop_E,Stop_B,2,0,30,0,60,CASH,2026-01-15 10:56:45
Stop_C,Stop_A,1,1,25,15,40,CARD,2026-01-17 12:57:21
Stop_C,Stop_B,2,0,35,0,70,UPI,2026-01-16 10:57:57
Stop_D,Stop_E,2,2,30,15,90,UPI,2026-01-16 17:17:06
Stop_B,Stop_F,2,0,25,0,50,CASH,2026-01-17 00:53:46
Stop_A,Stop_B,2,1,25,15,65,CARD,2026-01-15 15:33:46
Stop_E,Stop_D,2,0,30,0,60,CARD,2026-01-17 16:40:01
Stop_B,Stop_D,3,0,25,0,75,CARD,2026-01-15 19:40:30
Stop_D,Stop_A,2,1,35,15,85,CASH,2026-01-15 06:13:43
Stop_A,Stop_C,1,0,25,0,25,CARD,2026-01-15 13:32:11
Stop_D,Stop_A,1,1,30,15,45,UPI,2026-01-15 18:47:54
Stop_A,Stop_C,2,1,25,15,65,CASH,2026-01-17 13:07:06
Stop_B,Stop_A,2,1,35,15,85,CARD,2026-01-17 20:59:59
Stop_A,Stop_F,3,0,35,0,105,UPI,2026-01-17 00:32:09
Stop_C,Stop_D,2,2,25,15,80,CASH,2026-01-16 11:43:44
Stop_E,Stop_D,2,0,25,0,50,CASH,2026-01-15 00:07:01
Stop_C,Stop_D,2,1,35,15,85,CASH,2026-01-15 17:27:57
Stop_C,Stop_D,2,1,30,15,75,CARD,2026-01-15 01:24:42
Stop_D,Stop_C,1,0,35,0,35,CASH,2026-01-17 03:40:23
Stop_C,Stop_D,2,2,30,15,90,CASH,2026-01-16 09:32:35
Stop_B,Stop_A,3,2,25,15,105,CARD,2026-01-17 23:39:52
Stop_C,Stop_A,1,1,30,15,45,UPI,2026-01-15 07:35:11
Stop_A,Stop_E,1,2,35,15,65,UPI,2026-01-15 13:19:48
Stop_D,Stop_B,3,1,25,15,90,CARD,2026-01-15 12:34:09
Stop_A,Stop_E,1,1,30,15,45,CASH,2026-01-15 02:52:31
Stop_C,Stop_B,2,0,30,0,60,CASH,2026-01-16 23:50:50
Stop_C,Stop_B,3,2,35,15,135,CASH,2026-01-17 17:20:55
Stop_D,Stop_E,3,0,30,0,90,UPI,2026-01-16 08:13:53
Stop_A,Stop_E,3,0,30,0,90,CASH,2026-01-15 00:24:04
Stop_E,Stop_C,2,1,35,15,85,CASH,2026-01-17 10:17:34
Stop_A,Stop_C,2,2,30,15,90,UPI,2026-01-17 08:32:29
Stop_A,Stop_E,2,2,35,15,100,CASH,2026-01-15 18:24:53
Stop_A,Stop_E,3,1,35,15,120,CASH,2026-01-17 06:43:14
Stop_C,Stop_D,1,0,35,0,35,UPI,2026-01-15 16:21:59
Stop_C,Stop_D,2,1,30,15,75,CASH,2026-01-15 02:21:06
Stop_A,Stop_E,2,0,25,0,50,UPI,2026-01-16 01:50:51
Stop_A,Stop_F,2,0,35,0,70,CARD,2026-01-16 00:21:20
Stop_C,Stop_F,2,2,30,15,90,CARD,2026-01-16 06:57:39
Stop_A,Stop_B,1,0,30,0,30,CARD,2026-01-17 13:35:05
Stop_D,Stop_B,3,2,25,15,105,CASH,2026-01-17 17:26:11
Stop_D,Stop_B,2,0,30,0,60,CASH,2026-01-15 20:29:58
Stop_A,Stop_B,2,0,35,0,70,CASH,2026-01-15 00:42:34
Stop_D,Stop_A,1,1,35,15,50,UPI,2026-01-15 16:57:47
Stop_B,Stop_C,1,1,35,15,50,UPI,2026-01-17 01:49:37
Stop_D,Stop_C,3,1,35,15,120,CARD,2026-01-17 20:12:44
Stop_E,Stop_B,3,0,35,0,105,CASH,2026-01-15 17:25:08
Stop_E,Stop_D,2,1,25,15,65,CARD,2026-01-16 09:04:20
Stop_B,Stop_D,3,1,25,15,90,UPI,2026-01-17 14:58:34
Stop_D,Stop_B,2,0,35,0,70,CASH,2026-01-15 05:33:36
Stop_E,Stop_B,3,2,30,15,120,CARD,2026-01-17 01:53:50
Stop_B,Stop_F,1,0,25,0,25,UPI,2026-01-17 01:00:34
Stop_B,Stop_E,1,1,25,15,40,UPI,2026-01-15 09:28:02
Stop_C,Stop_E,1,1,25,15,40,CASH,2026-01-16 18:58:38
Stop_C,Stop_E,2,1,30,15,75,UPI,2026-01-17 01:23:07
Stop_B,Stop_F,1,0,25,0,25,CARD,2026-01-17 23:28:42
Stop_B,Stop_F,1,1,35,15,50,CASH,2026-01-16 07:13:00
Stop_A,Stop_D,1,2,35,15,65,CARD,2026-01-16 04:02:52
Stop_D,Stop_A,2,1,35,15,85,CARD,2026-01-16 07:37:08
Stop_A,Stop_D,2,2,35,15,100,CASH,2026-01-15 02:21:20
Stop_A,Stop_B,1,2,30,15,60,CASH,2026-01-15 20:01:39
Stop_B,Stop_F,1,0,35,0,35,CARD,2026-01-15 20:51:49
Stop_C,Stop_E,1,0,35,0,35,CARD,2026-01-17 03:21:35
Stop_D,Stop_C,3,1,25,15,90,CARD,2026-01-15 04:07:56
Stop_D,Stop_A,2,1,25,15,65,CASH,2026-01-15 07:52:38
Stop_A,Stop_E,1,0,30,0,30,UPI,2026-01-15 18:38:56
Stop_A,Stop_C,2,0,35,0,70,UPI,2026-01-16 10:37:04
Stop_E,Stop_C,3,0,25,0,75,CASH,2026-01-16 02:46:42
Stop_B,Stop_E,2,0,35,0,70,CARD,2026-01-15 15:13:52
Stop_E,Stop_A,3,0,25,0,75,CASH,2026-01-16 15:20:57
Stop_D,Stop_B,1,1,30,15,45,UPI,2026-01-16 13:38:20
Stop_A,Stop_B,2,0,30,0,60,UPI,2026-01-15 23:38:18
Stop_C,Stop_B,1,1,35,15,50,CASH,2026-01-16 09:00:39
Stop_B,Stop_A,1,2,35,15,65,CASH,2026-01-17 07:20:21
Stop_A,Stop_B,1,2,35,15,65,CARD,2026-01-16 15:06:08
Stop_D,Stop_A,3,2,35,15,135,CARD,2026-01-17 12:01:32
Stop_D,Stop_B,2,1,25,15,65,CARD,2026-01-17 06:14:47
Stop_B,Stop_D,3,1,25,15,90,CASH,2026-01-16 22:36:26
Stop_A,Stop_F,1,2,25,15,55,CARD,2026-01-16 18:26:57
Stop_C,Stop_D,3,2,30,15,120,UPI,2026-01-17 16:29:35
Stop_B,Stop_E,1,1,30,15,45,UPI,2026-01-15 03:07:38
Stop_E,Stop_C,3,1,35,15,120,CARD,2026-01-17 22:38:40
Stop_C,Stop_F,1,0,25,0,25,CASH,2026-01-16 13:54:42
Stop_D,Stop_E,3,1,25,15,90,CARD,2026-01-16 18:00:40
Stop_B,Stop_D,3,0,25,0,75,UPI,2026-01-16 01:22:55
Stop_D,Stop_E,2,1,35,15,85,UPI,2026-01-15 22:32:53
Stop_C,Stop_B,3,1,25,15,90,UPI,2026-01-15 06:31:37
Stop_A,Stop_D,3,2,35,15,135,UPI,2026-01-15 09:28:23
Stop_D,Stop_C,3,2,35,15,135,CASH,2026-01-16 18:58:55
Stop_A,Stop_B,2,2,35,15,100,CASH,2026-01-15 21:13:50
Stop_B,Stop_F,2,2,25,15,80,CARD,2026-01-15 04:34:08
Stop_E,Stop_B,2,1,35,15,85,CASH,2026-01-16 05:17:49
Stop_E,Stop_D,2,1,25,15,65,CASH,2026-01-15 04:57:53
Stop_E,Stop_A,2,2,25,15,80,CARD,2026-01-15 23:54:30
Stop_A,Stop_F,3,1,30,15,105,UPI,2026-01-16 09:48:16
Stop_C,Stop_F,1,0,25,0,25,CARD,2026-01-17 14:03:47
Stop_C,Stop_A,1,0,30,0,30,CARD,2026-01-17 20:47:47
Stop_D,Stop_A,2,1,30,15,75,CARD,2026-01-17 11:04:02
Stop_A,Stop_F,2,0,25,0,50,UPI,2026-01-15 05:19:04
Stop_B,Stop_E,3,0,30,0,90,CASH,2026-01-16 01:19:43
Stop_B,Stop_C,3,1,30,15,105,CASH,2026-01-16 12:55:27
Stop_C,Stop_E,1,0,35,0,35,CASH,2026-01-16 13:07:04
Stop_B,Stop_E,2,0,30,0,60,CARD,2026-01-17 06:54:56
Stop_A,Stop_D,3,2,35,15,135,CASH,2026-01-17 12:45:28
Stop_A,Stop_D,3,1,25,15,90,CASH,2026-01-15 09:35:02
Stop_B,Stop_D,2,1,35,15,85,UPI,2026-01-16 20:07:48
Stop_E,Stop_F,2,0,35,0,70,CASH,2026-01-16 15:25:57
Stop_D,Stop_B,3,0,35,0,105,CARD,2026-01-16 11:58:02
Stop_A,Stop_B,1,2,25,15,55,CARD,2026-01-15 00:39:24
Stop_D,Stop_C,3,2,30,15,120,CARD,2026-01-17 02:50:21
Stop_A,Stop_C,2,0,25,0,50,CASH,2026-01-16 07:20:16
Stop_D,Stop_F,1,2,35,15,65,CASH,2026-01-16 19:43:49
Stop_D,Stop_F,2,2,35,15,100,CASH,2026-01-15 16:19:49
Stop_E,Stop_F,1,1,25,15,40,CARD,2026-01-17 04:48:14
Stop_C,Stop_D,3,2,25,15,105,UPI,2026-01-17 12:59:22
Stop_A,Stop_F,1,2,35,15,65,CASH,2026-01-16 22:06:03
Stop_C,Stop_D,3,0,30,0,90,CASH,2026-01-15 13:19:37
Stop_C,Stop_D,1,0,25,0,25,CASH,2026-01-17 20:43:33
Stop_A,Stop_D,2,0,30,0,60,UPI,2026-01-17 22:34:39
Stop_D,Stop_E,2,0,30,0,60,CARD,2026-01-15 16:16:09
Stop_E,Stop_D,1,1,25,15,40,UPI,2026-01-16 07:26:49
Stop_E,Stop_B,3,2,30,15,120,CASH,2026-01-16 14:29:54
Stop_D,Stop_C,2,2,30,15,90,UPI,2026-01-16 20:02:14
Stop_D,Stop_C,2,1,30,15,75,CASH,2026-01-16 21:02:06
Stop_D,Stop_E,3,2,35,15,135,CASH,2026-01-15 06:21:44
Stop_D,Stop_C,1,2,35,15,65,CASH,2026-01-17 03:25:17
Stop_B,Stop_F,1,2,25,15,55,UPI,2026-01-16 23:04:52
Stop_E,Stop_B,3,2,30,15,120,CASH,2026-01-15 09:22:33
Stop_A,Stop_D,2,0,35,0,70,CARD,2026-01-16 20:10:44
Stop_B,Stop_F,1,2,30,15,60,CASH,2026-01-17 15:39:41
Stop_C,Stop_A,3,0,25,0,75,CASH,2026-01-16 02:23:28
Stop_B,Stop_E,2,0,25,0,50,UPI,2026-01-16 01:08:23
Stop_A,Stop_C,2,2,30,15,90,CASH,2026-01-15 00:48:36
Stop_A,Stop_F,3,2,25,15,105,CARD,2026-01-17 15:34:34
Stop_E,Stop_B,1,0,30,0,30,CASH,2026-01-15 02:47:37
Stop_B,Stop_C,1,1,25,15,40,CARD,2026-01-16 13:18:27
Stop_C,Stop_A,1,2,35,15,65,CARD,2026-01-16 10:16:45
Stop_C,Stop_F,3,2,30,15,120,CARD,2026-01-17 02:59:24
Stop_D,Stop_B,2,0,30,0,60,CASH,2026-01-17 07:22:41
Stop_E,Stop_C,1,0,25,0,25,CASH,2026-01-16 20:14:04
Stop_B,Stop_D,3,2,35,15,135,CASH,2026-01-15 15:36:17
Stop_B,Stop_E,3,2,25,15,105,CARD,2026-01-17 14:49:12
Stop_D,Stop_C,3,0,35,0,105,CASH,2026-01-16 05:16:17
Stop_D,Stop_F,3,1,35,15,120,UPI,2026-01-16 20:10:39
Stop_C,Stop_B,2,2,30,15,90,UPI,2026-01-16 10:34:55
Stop_E,Stop_D,2,0,35,0,70,CARD,2026-01-17 06:02:18
Stop_E,Stop_C,1,1,35,15,50,CASH,2026-01-17 19:16:04
Stop_B,Stop_D,2,0,30,0,60,UPI,2026-01-15 21:13:55
Stop_E,Stop_F,3,1,35,15,120,CASH,2026-01-16 22:59:10
Stop_E,Stop_B,2,0,35,0,70,UPI,2026-01-16 19:52:08
Stop_E,Stop_D,1,0,30,0,30,CASH,2026-01-17 03:17:59
Stop_D,Stop_F,3,1,30,15,105,UPI,2026-01-16 11:21:38
Stop_B,Stop_D,2,0,30,0,60,CARD,2026-01-17 04:12:09
Stop_C,Stop_F,1,2,25,15,55,CASH,2026-01-16 02:47:51
Stop_B,Stop_C,3,2,35,15,135,UPI,2026-01-15 08:10:26
Stop_A,Stop_D,2,0,25,0,50,CARD,2026-01-15 09:44:14
Stop_B,Stop_F,3,2,30,15,120,UPI,2026-01-17 04:57:23
Stop_C,Stop_F,2,1,25,15,65,CASH,2026-01-15 22:41:19
Stop_D,Stop_C,1,1,25,15,40,CARD,2026-01-17 00:40:51
Stop_C,Stop_E,2,1,25,15,65,CARD,2026-01-16 06:18:21
Stop_C,Stop_D,2,0,25,0,50,CARD,2026-01-16 03:22:53
Stop_E,Stop_D,2,2,30,15,90,CARD,2026-01-17 03:54:58
Stop_E,Stop_D,2,2,25,15,80,CASH,2026-01-15 07:02:38
Stop_C,Stop_B,3,1,25,15,90,CARD,2026-01-17 08:52:46
Stop_B,Stop_C,1,0,25,0,25,CARD,2026-01-15 08:46:06
Stop_D,Stop_E,3,2,30,15,120,UPI,2026-01-15 13:35:00
Stop_D,Stop_F,2,0,30,0,60,UPI,2026-01-16 10:02:45
Stop_C,Stop_B,1,2,25,15,55,CARD,2026-01-17 19:04:46
Stop_D,Stop_C,2,2,35,15,100,CASH,2026-01-17 07:35:15
Stop_C,Stop_E,2,0,30,0,60,CASH,2026-01-17 12:45:53
Stop_C,Stop_A,1,2,25,15,55,CARD,2026-01-15 21:50:44
Stop_B,Stop_C,3,1,35,15,120,CASH,2026-01-17 19:31:21
Stop_C,Stop_B,3,2,30,15,120,CARD,2026-01-15 17:25:56
Stop_D,Stop_F,2,2,35,15,100,CASH,2026-01-16 20:43:18
Stop_B,Stop_D,3,0,25,0,75,UPI,2026-01-16 18:48:24
Stop_D,Stop_B,2,1,35,15,85,CASH,2026-01-16 21:07:24
Stop_B,Stop_A,1,0,30,0,30,CASH,2026-01-16 18:31:27
Stop_D,Stop_A,1,1,25,15,40,CARD,2026-01-16 18:27:49
Stop_E,Stop_B,1,0,35,0,35,CASH,2026-01-15 19:11:05
Stop_E,Stop_A,2,1,25,15,65,CARD,2026-01-15 00:58:17
Stop_D,Stop_B,2,1,25,15,65,CASH,2026-01-15 02:21:08
Stop_E,Stop_C,3,2,30,15,120,UPI,2026-01-17 00:12:23
Stop_C,Stop_B,2,1,25,15,65,UPI,2026-01-17 21:17:35
Stop_D,Stop_C,1,0,25,0,25,CARD,2026-01-16 03:38:32
Stop_A,Stop_C,1,2,35,15,65,CASH,2026-01-17 06:05:54
Stop_A,Stop_D,3,1,35,15,120,UPI,2026-01-17 17:45:38
Stop_D,Stop_A,1,1,30,15,45,UPI,2026-01-15 12:20:56
Stop_E,Stop_A,2,1,35,15,85,CARD,2026-01-15 00:30:29
Stop_D,Stop_C,1,0,25,0,25,CARD,2026-01-17 16:22:48
Stop_C,Stop_E,2,1,35,15,85,UPI,2026-01-15 19:25:58
Stop_D,Stop_A,1,2,35,15,65,UPI,2026-01-16 04:02:46
Stop_B,Stop_C,1,0,30,0,30,UPI,2026-01-17 19:23:52
Stop_B,Stop_A,1,0,30,0,30,CARD,2026-01-15 19:14:25
Stop_C,Stop_D,1,0,25,0,25,CASH,2026-01-16 19:30:25
Stop_C,Stop_B,1,1,25,15,40,CASH,2026-01-17 17:33:38
Stop_C,Stop_F,1,1,35,15,50,CASH,2026-01-15 05:22:12
Stop_E,Stop_F,1,2,25,15,55,CASH,2026-01-17 01:52:05
Stop_A,Stop_F,3,1,25,15,90,CASH,2026-01-17 05:42:36
Stop_A,Stop_E,2,2,25,15,80,UPI,2026-01-17 10:09:23
Stop_B,Stop_C,3,1,25,15,90,UPI,2026-01-16 09:40:27
Stop_C,Stop_B,1,1,30,15,45,CARD,2026-01-16 17:23:26
Stop_A,Stop_B,2,1,25,15,65,UPI,2026-01-17 08:08:42
Stop_E,Stop_B,2,2,25,15,80,CARD,2026-01-15 12:40:55
Stop_E,Stop_C,2,2,30,15,90,CASH,2026-01-16 09:18:11
Stop_A,Stop_E,1,0,30,0,30,CARD,2026-01-17 21:34:48
Stop_D,Stop_A,3,1,25,15,90,CASH,2026-01-17 19:12:41
Stop_D,Stop_F,2,0,25,0,50,CASH,2026-01-15 14:31:10
Stop_D,Stop_F,2,2,35,15,100,CARD,2026-01-15 08:40:48
Stop_E,Stop_B,1,0,30,0,30,UPI,2026-01-15 19:15:45
Stop_E,Stop_D,1,2,30,15,60,UPI,2026-01-17 02:16:15
Stop_B,Stop_A,1,1,35,15,50,CASH,2026-01-15 17:00:17
Stop_A,Stop_C,1,2,25,15,55,CARD,2026-01-15 05:44:25
